customer_id,age,annual_income,employment_length_years,credit_history_years,credit_score,revolving_limit,credit_utilization,debt_to_income,delinquencies_2y,hard_inquiries_6m,open_accounts,loan_amount,term_months,apr,monthly_payment,purpose,region,defaulted
C100719,53,103924.56,7.4,13.0,659,35434.89,0.343,0.355,2,0,7,8200,36,0.121,272.88,debt_consolidation,South,0
C100720,28,96533.34,2.4,2.8,556,31879.64,0.228,0.337,0,2,7,20900,36,0.15,724.3,debt_consolidation,Northeast,0
C100721,71,91578.58,9.8,16.5,701,12736.41,0.611,0.157,1,3,7,13300,36,0.083,418.71,credit_card,South,0
C100722,66,78708.51,4.9,11.2,616,23998.91,0.407,0.098,0,0,10,17900,36,0.094,572.96,debt_consolidation,South,0
C100723,27,57186.59,2.9,4.7,518,16469.77,0.646,0.839,2,2,9,18300,36,0.235,712.71,debt_consolidation,Northeast,0
C100724,63,186396.54,6.1,14.9,614,60000.0,0.267,0.02,0,1,7,12600,36,0.086,398.61,credit_card,South,0
C100725,27,39471.23,4.3,1.5,494,4144.46,0.826,0.35,4,0,10,9600,36,0.206,359.87,small_business,Midwest,0
C100726,59,65154.18,9.1,11.9,594,22488.1,0.643,0.261,2,2,8,8400,36,0.163,296.64,major_purchase,South,0
C100727,25,65534.35,4.5,0.6,589,24560.54,0.667,0.19,3,2,3,12700,36,0.155,443.1,debt_consolidation,Midwest,0
C100728,47,81103.79,5.0,3.3,562,20114.76,0.174,0.09,0,0,5,6900,60,0.102,147.23,other,South,1
C100729,56,51324.97,1.5,3.6,572,10317.98,0.389,0.089,2,2,9,13600,36,0.133,460.25,major_purchase,Midwest,0
C100730,60,77284.83,3.1,13.4,574,20022.45,0.26,0.379,2,2,9,4000,36,0.144,137.54,debt_consolidation,South,0
C100731,43,59235.67,2.2,9.6,522,4116.22,0.634,0.535,1,4,12,6800,60,0.235,193.8,debt_consolidation,South,0
C100732,70,27229.84,12.5,4.9,479,8752.12,0.757,0.804,3,5,5,6400,36,0.262,258.55,medical,Midwest,1
C100733,62,65342.39,8.0,2.1,528,2610.04,0.45,0.121,3,0,4,16700,36,0.15,578.91,debt_consolidation,South,0
C100734,32,35483.8,4.2,7.0,484,6067.16,0.934,0.877,4,3,11,12900,60,0.287,406.82,medical,South,1
C100735,57,25040.01,1.2,15.9,459,500.0,0.923,0.634,4,2,3,10100,36,0.276,415.37,debt_consolidation,Midwest,1
C100736,60,70082.11,0.0,13.9,578,18372.2,0.752,0.177,5,1,4,6700,60,0.169,166.3,debt_consolidation,Northeast,0
C100737,39,85006.11,1.2,2.7,590,20165.81,0.343,0.186,0,2,6,25200,36,0.12,837.07,debt_consolidation,West,0
C100738,60,86840.33,5.4,6.8,597,26707.99,0.772,0.369,4,3,7,29500,60,0.182,752.38,credit_card,Northeast,0
C100739,69,88795.07,2.9,9.4,579,3360.28,0.4,0.02,1,0,11,22300,60,0.114,489.08,debt_consolidation,Northeast,1
C100740,65,22453.88,2.9,16.9,516,4222.72,0.419,0.349,3,4,8,1500,60,0.184,38.38,home_improvement,Midwest,0
C100741,62,30748.09,7.9,11.3,543,5889.56,0.588,0.401,4,1,12,8200,36,0.21,309.01,major_purchase,South,0
C100742,55,192447.63,7.4,13.1,642,52438.37,0.325,0.02,3,4,16,40000,36,0.076,1246.59,home_improvement,South,0
C100743,35,36540.54,1.9,2.5,501,4007.46,0.595,0.264,0,0,2,9600,36,0.182,347.87,credit_card,South,0
C100744,63,90953.63,1.3,17.1,602,22508.32,0.264,0.121,1,2,10,8200,60,0.093,171.51,debt_consolidation,South,0
C100745,40,44548.19,5.1,5.0,531,7938.2,0.651,0.588,2,2,5,9400,36,0.196,347.53,debt_consolidation,South,1
C100746,49,67911.63,7.6,5.6,576,20179.16,0.357,0.051,0,3,10,14000,60,0.106,301.32,car,Northeast,0
C100747,37,45883.13,6.5,5.0,488,13360.38,0.427,0.263,3,1,8,1400,60,0.19,36.33,debt_consolidation,South,0
C100748,37,88520.57,1.4,4.5,654,13378.45,0.511,0.237,1,3,5,22000,36,0.114,724.62,debt_consolidation,South,0
C100749,29,70078.29,3.1,5.3,579,8510.43,0.229,0.175,1,0,8,4400,36,0.113,144.6,debt_consolidation,Northeast,0
C100750,72,50796.52,8.1,14.6,557,5251.48,0.91,0.375,1,1,9,10800,36,0.211,407.24,other,Midwest,0
C100751,28,36481.04,3.4,4.8,482,3931.56,0.581,0.617,0,2,5,10400,60,0.212,282.79,debt_consolidation,Midwest,1
C100752,25,75313.78,2.2,0.5,520,20609.63,0.485,0.445,2,2,7,22400,36,0.205,838.65,debt_consolidation,Midwest,0
C100753,71,33361.15,14.4,8.5,456,8272.73,0.89,0.395,4,0,7,13600,36,0.247,538.54,small_business,South,0
C100754,50,82228.49,1.3,4.8,564,9399.56,0.483,0.299,0,3,6,17000,36,0.156,594.13,debt_consolidation,West,0
C100755,44,250000.0,5.5,1.2,566,60000.0,0.624,0.02,2,3,5,40000,36,0.15,1385.79,small_business,South,0
C100756,60,136589.6,4.8,13.8,616,16919.8,1.0,0.02,4,2,10,27600,60,0.143,646.12,credit_card,South,0
C100757,41,96493.79,2.0,4.7,631,32191.09,0.318,0.02,1,2,8,23500,60,0.088,485.29,home_improvement,West,0
C100758,27,62010.47,0.0,3.2,518,7237.58,0.554,0.124,1,2,5,18700,36,0.167,664.08,debt_consolidation,South,1
C100759,60,22377.89,3.1,6.5,417,1494.26,0.838,0.736,2,3,10,7500,36,0.302,319.19,other,Northeast,1
C100760,30,31410.11,4.1,5.1,423,4227.93,0.933,0.772,3,4,6,3500,36,0.334,155.12,major_purchase,South,0
C100761,50,131620.57,4.2,12.8,597,25810.06,0.519,0.02,1,1,12,13500,36,0.119,448.05,credit_card,Midwest,0
C100762,72,42098.89,4.2,18.6,590,5995.82,0.371,0.733,2,0,9,7900,36,0.202,294.25,credit_card,South,0
C100763,71,44247.49,13.1,12.7,563,17879.02,0.262,0.369,1,1,11,6400,36,0.144,219.94,debt_consolidation,South,0
C100764,40,59339.76,3.7,3.9,568,15772.8,0.335,0.483,1,3,5,13100,60,0.154,314.61,other,Northeast,0
C100765,63,36243.56,9.7,7.9,539,17523.13,0.897,0.62,3,2,5,12400,60,0.258,369.55,other,West,1
C100766,54,33104.34,0.3,11.5,498,7842.45,0.265,0.597,1,0,11,6300,60,0.197,165.88,debt_consolidation,Northeast,0
C100767,46,63220.37,4.7,1.8,590,9572.66,0.761,0.591,3,1,8,5700,60,0.203,152.02,major_purchase,South,0
C100768,28,39807.13,5.3,1.1,450,8361.16,0.438,0.756,0,2,6,7600,36,0.251,302.45,home_improvement,South,1
C100769,41,43242.64,0.0,5.9,475,11793.88,0.568,0.276,2,1,6,10300,60,0.2,273.0,debt_consolidation,West,0
C100770,56,42297.68,0.5,12.1,558,4071.22,0.468,0.387,3,3,10,6400,36,0.165,226.53,credit_card,Midwest,0
C100771,74,86633.4,4.7,18.0,640,10450.54,0.289,0.02,2,1,11,10900,60,0.069,215.18,small_business,Midwest,0
C100772,21,57209.4,0.4,0.5,527,16971.76,0.798,0.454,2,1,9,24400,36,0.209,918.48,credit_card,Midwest,0
C100773,59,58919.53,4.2,7.1,602,19079.0,0.577,0.349,2,2,9,7600,60,0.164,186.51,debt_consolidation,Midwest,0
C100774,66,90261.18,5.0,13.8,636,20413.48,0.307,0.214,1,1,10,24000,36,0.102,776.3,debt_consolidation,Midwest,0
C100775,72,60115.37,15.0,6.1,572,19813.12,0.732,0.184,4,2,7,6300,36,0.16,221.44,debt_consolidation,West,0
C100776,43,55776.22,3.0,5.6,596,11066.67,0.139,0.557,3,0,8,13200,36,0.158,462.75,credit_card,West,0
C100777,27,84194.95,2.8,0.5,567,18470.8,0.473,0.186,0,2,8,28900,36,0.142,989.91,credit_card,South,0
C100778,35,93868.61,3.6,6.1,614,26011.06,0.685,0.02,4,1,9,21400,36,0.137,728.68,credit_card,Midwest,0
C100779,66,59949.16,2.8,18.5,554,7248.38,0.754,0.456,2,1,9,6300,60,0.195,165.17,debt_consolidation,West,0
C100780,68,67946.56,0.2,8.6,722,15503.18,0.091,0.26,0,0,10,10900,60,0.048,204.62,debt_consolidation,South,0
C100781,55,42283.74,6.5,8.0,470,9120.91,0.521,0.744,1,1,4,8900,36,0.249,353.6,car,South,1
C100782,27,40488.24,0.0,1.8,458,9153.08,0.596,0.313,4,1,7,6600,36,0.221,252.33,debt_consolidation,South,0
C100783,27,99227.82,0.1,0.5,545,34203.03,0.332,0.106,1,4,10,9500,36,0.13,320.22,other,West,0
C100784,46,83021.98,6.4,11.9,697,35585.44,0.512,0.02,0,0,11,22300,60,0.088,461.15,car,South,0
C100785,52,83496.22,1.5,5.4,564,27925.95,0.471,0.039,1,2,5,11400,36,0.125,381.24,home_improvement,Midwest,1
C100786,22,75857.54,0.4,1.4,570,22219.91,0.452,0.125,4,0,17,9600,36,0.138,327.03,debt_consolidation,South,0
C100787,58,66672.93,5.3,10.5,581,22425.97,0.293,0.419,1,1,9,7400,36,0.154,257.81,credit_card,Midwest,0
C100788,50,95336.6,2.1,15.0,601,25561.65,0.545,0.396,0,0,6,22100,36,0.163,780.52,debt_consolidation,South,0
C100789,21,108711.45,0.0,0.5,588,29949.87,0.505,0.071,3,2,6,17100,60,0.123,383.12,credit_card,South,0
C100790,26,107292.92,0.0,2.3,551,7866.52,0.693,0.02,4,0,6,34100,36,0.144,1172.15,small_business,South,0
C100791,45,61495.22,4.4,6.6,575,22149.28,0.34,0.415,6,4,5,11000,60,0.163,268.99,credit_card,West,0
C100792,60,139384.08,4.1,9.7,653,27351.43,0.727,0.124,3,0,3,14100,36,0.115,464.78,home_improvement,Midwest,0
C100793,65,73702.79,7.0,6.0,648,6304.69,0.151,0.161,1,2,7,14600,36,0.089,463.32,medical,South,0
C100794,44,92037.32,4.2,10.8,580,23609.13,0.317,0.038,2,2,7,23600,36,0.101,762.27,debt_consolidation,West,0
C100795,36,75909.03,2.4,5.9,577,13239.82,0.307,0.229,3,3,9,22900,36,0.127,768.47,major_purchase,South,0
C100796,73,74458.43,17.4,11.3,610,3218.4,0.275,0.25,0,0,11,13400,36,0.107,436.78,debt_consolidation,Northeast,0
C100797,45,43368.08,0.0,7.8,527,14661.28,0.93,0.447,3,1,6,17400,36,0.218,662.58,credit_card,West,1
C100798,38,95595.93,7.4,3.6,669,14918.97,0.44,0.02,1,1,7,10400,36,0.068,320.12,major_purchase,South,0
C100799,44,250000.0,8.4,4.6,593,60000.0,0.39,0.02,4,2,8,35700,36,0.115,1177.7,credit_card,West,0
C100800,21,52891.89,2.2,2.8,433,17376.17,0.531,0.438,1,1,10,13300,36,0.224,510.53,credit_card,West,1
C100801,37,67588.26,0.3,6.1,567,14515.51,0.489,0.754,2,1,10,6300,36,0.21,237.19,debt_consolidation,Midwest,0
C100802,48,50854.79,10.0,11.0,565,7690.99,0.429,0.082,1,0,12,8000,36,0.129,269.07,credit_card,West,0
C100803,70,49698.58,4.3,17.5,569,15139.61,0.703,0.574,2,2,14,10000,36,0.199,371.22,major_purchase,Northeast,0
C100804,60,151993.0,5.6,15.9,624,15019.88,0.524,0.02,1,2,10,40000,36,0.11,1310.16,credit_card,Midwest,0
C100805,63,44891.71,6.2,12.0,508,12200.05,0.322,0.551,1,1,12,9400,36,0.201,349.6,major_purchase,South,0
C100806,50,50081.07,0.2,12.6,648,12537.66,0.369,0.098,1,0,8,6300,36,0.099,203.02,medical,South,0
C100807,26,27146.99,0.0,0.5,437,6152.84,0.777,0.656,2,6,6,3500,60,0.284,109.77,other,Midwest,0
C100808,42,42849.79,7.9,4.0,492,4252.91,0.878,0.512,1,1,5,14100,36,0.226,542.68,credit_card,South,0
C100809,74,25400.46,6.3,22.6,572,10681.68,0.566,0.561,3,3,11,9200,36,0.191,337.85,credit_card,South,1
C100810,23,92008.4,0.9,2.8,542,8118.56,0.186,0.066,0,2,6,12500,36,0.106,407.04,credit_card,Midwest,0
C100811,68,250000.0,3.7,6.9,637,57174.34,0.366,0.02,0,1,3,40000,36,0.079,1252.35,major_purchase,Northeast,0
C100812,57,53128.52,7.8,16.6,543,9667.81,0.793,0.631,3,2,12,5500,60,0.235,156.65,home_improvement,Midwest,0
C100813,36,25988.92,0.0,0.5,449,5204.28,0.838,1.065,1,1,8,500,60,0.306,16.35,debt_consolidation,West,1
C100814,63,106632.37,3.3,16.6,603,41195.88,0.342,0.148,0,0,8,8000,60,0.113,175.27,debt_consolidation,West,0
C100815,66,43579.14,5.3,10.4,560,6176.59,0.446,0.181,1,1,8,7200,36,0.151,250.04,small_business,Northeast,0
C100816,23,132824.42,3.4,2.0,647,18694.7,0.859,0.02,2,2,9,21200,60,0.115,466.37,medical,South,0
C100817,26,55660.53,2.2,3.9,539,9977.7,0.672,0.093,1,0,3,15100,36,0.151,524.18,debt_consolidation,South,0
C100818,56,45919.44,4.3,16.4,489,7430.03,0.65,0.251,0,3,11,10400,36,0.203,387.97,home_improvement,South,0
C100819,74,58939.45,13.4,8.7,578,18602.53,0.346,0.473,0,3,6,18000,60,0.15,428.65,debt_consolidation,Northeast,0
C100820,22,98609.19,0.0,2.0,588,35378.6,0.304,0.176,1,0,7,19700,36,0.109,644.0,home_improvement,West,0
C100821,56,57357.63,4.0,13.3,624,22186.28,0.254,0.723,0,2,4,12800,36,0.161,450.54,credit_card,Northeast,1
C100822,28,49461.21,0.0,1.8,559,4347.84,0.63,0.208,0,1,8,7700,36,0.181,278.7,other,South,0
C100823,56,58266.65,8.7,12.4,645,23335.27,0.454,0.516,2,2,8,10500,36,0.128,352.96,credit_card,South,0
C100824,54,32293.53,6.2,4.6,460,6271.67,0.693,0.437,2,1,6,5000,60,0.231,141.33,credit_card,South,0
C100825,25,80862.86,0.0,0.5,532,18662.27,0.524,0.523,1,0,7,13500,36,0.182,489.49,car,South,0
C100826,57,24329.45,5.9,12.2,446,3761.7,0.639,0.92,4,3,10,7100,36,0.286,296.0,debt_consolidation,South,1
C100827,69,50913.11,2.1,8.8,539,11941.51,0.52,0.369,2,1,9,10700,36,0.169,380.89,home_improvement,Midwest,0
C100828,67,98696.47,8.4,15.0,655,28713.93,0.448,0.226,0,2,6,12600,36,0.098,405.34,other,South,0
C100829,22,76789.19,0.0,1.3,507,9679.15,0.313,0.437,2,0,6,5100,36,0.176,183.44,other,West,0
C100830,34,89932.88,6.1,4.0,547,8985.97,0.498,0.591,1,4,3,7200,36,0.186,262.61,debt_consolidation,West,0
C100831,34,62715.72,0.0,4.8,576,19948.87,0.331,0.225,1,1,6,12600,36,0.128,423.38,credit_card,South,0
C100832,45,123686.19,8.5,7.5,593,37111.91,0.448,0.02,1,1,6,16500,36,0.116,544.75,debt_consolidation,Midwest,0
C100833,28,108090.82,1.1,3.4,595,11574.69,0.687,0.183,1,5,9,35600,60,0.142,831.79,home_improvement,Midwest,0
C100834,67,83076.75,8.8,15.0,602,27663.73,0.648,0.02,3,2,5,13600,36,0.127,456.53,debt_consolidation,Northeast,0
C100835,62,108260.18,1.6,5.3,605,14447.94,0.694,0.271,2,1,4,7100,60,0.163,173.68,small_business,Midwest,0
C100836,64,98211.2,4.5,9.9,596,18820.25,0.792,0.02,3,3,5,19300,60,0.137,446.48,debt_consolidation,South,0
C100837,31,51043.71,0.0,1.6,444,7222.9,0.516,0.38,4,2,12,8400,36,0.207,315.12,debt_consolidation,West,1
C100838,21,31038.95,0.0,1.8,477,9864.8,0.582,0.644,1,1,14,9500,60,0.249,278.52,debt_consolidation,West,1
C100839,70,81907.16,12.2,8.4,581,10356.13,0.424,0.439,1,1,5,25700,60,0.165,632.39,home_improvement,West,0
C100840,36,87771.46,4.3,4.7,574,20755.79,0.844,0.653,4,2,4,6200,36,0.225,238.45,credit_card,Midwest,0
C100841,56,118409.25,11.8,13.9,618,26042.53,0.479,0.02,0,0,4,39900,60,0.099,846.32,small_business,Midwest,0
C100842,70,38838.44,8.0,18.9,561,2292.99,0.683,0.599,4,3,11,13300,36,0.206,498.02,debt_consolidation,Midwest,1
C100843,22,39482.21,2.5,6.1,513,2900.13,0.794,0.603,0,1,8,7300,36,0.23,282.56,home_improvement,South,1
C100844,21,83707.82,0.0,1.2,579,16170.42,0.531,0.553,1,1,5,3800,60,0.194,99.43,debt_consolidation,South,0
C100845,21,62504.93,0.0,0.5,513,13867.8,0.962,0.471,4,3,8,10100,36,0.235,393.8,major_purchase,Northeast,0
C100846,29,23039.69,1.8,0.5,413,2222.22,0.771,0.525,2,1,11,8600,36,0.265,348.97,major_purchase,West,0
C100847,23,79893.68,1.2,0.5,569,16578.36,0.366,0.242,0,2,5,26300,36,0.147,907.91,other,West,0
C100848,65,23466.05,6.0,16.8,545,10562.27,0.621,0.446,2,2,5,3900,36,0.194,143.79,small_business,Northeast,1
C100849,53,38648.04,4.5,5.9,508,10482.83,0.658,0.538,2,4,8,8500,36,0.225,326.75,debt_consolidation,West,1
C100850,73,136703.18,8.8,15.8,612,42791.08,0.454,0.02,1,1,9,20600,60,0.107,445.02,medical,South,0
C100851,64,177340.34,10.1,8.3,634,18694.97,0.391,0.02,1,0,6,40000,36,0.087,1266.09,credit_card,West,0
C100852,73,33307.29,3.2,16.6,515,7240.19,0.685,0.453,3,0,5,12800,36,0.204,478.57,debt_consolidation,Northeast,1
C100853,33,54229.33,5.0,4.4,465,1907.94,0.439,0.462,0,0,2,6700,60,0.227,187.7,debt_consolidation,West,1
C100854,36,66541.76,7.0,8.2,523,11772.81,0.357,0.228,3,1,9,20500,36,0.163,724.19,other,West,0
C100855,66,173133.35,6.1,4.9,597,34060.19,0.856,0.02,1,1,16,36800,36,0.163,1298.33,other,South,0
C100856,34,49566.21,0.0,5.2,529,18482.0,0.592,0.341,2,2,3,16900,36,0.188,617.74,debt_consolidation,South,0
C100857,24,50003.9,0.0,0.5,493,9748.75,0.632,0.255,0,1,9,17600,36,0.196,650.21,credit_card,Midwest,0
C100858,57,152350.89,2.4,13.9,677,55548.51,0.187,0.02,0,1,10,19900,36,0.053,599.45,car,South,0
C100859,64,52892.06,7.7,2.7,489,11548.52,0.731,0.354,0,1,6,19700,60,0.217,540.72,debt_consolidation,Midwest,0
C100860,73,96698.53,6.1,18.5,592,23591.6,0.343,0.02,1,1,9,19600,36,0.105,636.85,credit_card,South,0
C100861,71,28845.63,2.8,13.6,473,1278.14,0.873,0.51,2,4,6,7400,36,0.268,301.2,medical,Midwest,0
C100862,27,59157.85,0.0,5.4,533,6875.06,0.435,0.227,0,1,8,18800,36,0.159,660.38,debt_consolidation,South,0
C100863,62,26091.48,7.5,17.3,496,7412.02,0.439,0.789,6,2,15,6600,36,0.215,250.24,debt_consolidation,West,1
C100864,66,36375.62,6.3,9.7,486,13328.02,0.902,0.533,1,3,2,11600,36,0.222,443.98,medical,West,0
C100865,58,103125.64,4.3,14.3,564,16686.79,0.466,0.484,1,1,8,32500,36,0.18,1174.99,credit_card,South,0
C100866,65,63240.14,14.4,13.0,513,14145.01,0.946,0.392,1,6,6,14600,60,0.232,413.41,debt_consolidation,South,1
C100867,66,54536.99,8.9,13.1,589,12960.91,0.67,0.47,5,2,6,5300,36,0.174,190.04,credit_card,Northeast,0
C100868,45,43059.16,3.7,2.3,449,3735.61,0.992,0.638,4,2,9,5300,36,0.274,217.4,small_business,West,1
C100869,23,57571.43,0.0,1.2,455,12129.35,0.825,0.403,4,0,10,3300,36,0.241,129.63,debt_consolidation,West,0
C100870,45,76707.5,3.7,2.6,583,9516.14,0.772,0.219,3,1,3,30400,60,0.169,753.5,debt_consolidation,Northeast,0
C100871,31,111607.83,0.0,1.6,628,22955.43,0.673,0.457,5,0,8,29500,36,0.149,1021.26,credit_card,Northeast,0
C100872,27,18000.0,0.0,2.2,410,4728.51,1.0,0.566,2,2,7,500,36,0.287,20.88,small_business,South,0
C100873,27,41137.44,4.2,3.0,495,9022.53,0.205,0.329,2,1,5,6800,36,0.166,241.15,home_improvement,Northeast,0
C100874,58,70943.96,3.2,2.3,563,3347.76,0.709,0.614,3,1,12,10000,60,0.201,265.53,small_business,Midwest,1
C100875,48,61560.02,8.2,10.3,510,11503.55,0.586,0.448,3,4,14,11100,36,0.208,416.85,medical,South,1
C100876,50,81145.53,3.0,6.5,623,17478.45,0.419,0.029,1,0,5,17900,36,0.099,576.54,home_improvement,Midwest,0
C100877,61,75304.09,3.9,7.1,634,33903.8,0.462,0.272,1,2,13,18800,36,0.096,603.41,major_purchase,Midwest,0
C100878,50,54965.73,0.7,8.0,628,23577.56,0.379,0.324,1,2,9,4200,36,0.157,146.95,medical,Northeast,0
C100879,55,48648.36,10.0,15.0,557,10938.91,0.843,0.471,5,6,12,7000,60,0.211,189.83,small_business,Midwest,1
C100880,25,56790.07,0.1,6.0,514,10017.54,0.63,0.259,3,1,5,5400,60,0.194,141.16,other,South,1
C100881,66,122265.58,5.9,10.7,681,35436.52,0.49,0.02,1,2,8,13700,36,0.082,430.6,debt_consolidation,South,0
C100882,45,43457.48,4.6,11.9,566,12655.43,0.393,0.722,3,3,11,17500,36,0.191,642.61,credit_card,West,0
C100883,29,62793.0,2.4,1.5,567,9434.68,0.436,0.58,3,1,7,17400,36,0.183,631.64,debt_consolidation,West,0
C100884,64,71896.35,14.5,16.3,598,17321.3,0.533,0.167,3,2,6,22200,60,0.147,524.23,debt_consolidation,West,0
C100885,60,153328.13,8.2,5.8,615,34322.0,0.357,0.115,1,1,6,7300,60,0.108,157.9,credit_card,Midwest,0
C100886,23,55103.75,2.8,0.5,480,22164.28,0.42,0.466,4,6,10,19000,36,0.191,697.65,debt_consolidation,Northeast,0
C100887,31,110137.65,4.0,2.0,575,23536.36,0.481,0.516,1,5,5,18200,36,0.176,654.3,major_purchase,South,0
C100888,21,127993.05,5.3,2.0,566,42951.18,0.454,0.02,1,3,7,26000,36,0.129,875.14,debt_consolidation,Midwest,0
C100889,35,62760.28,2.2,2.3,623,7678.64,0.3,0.257,1,0,6,9500,36,0.118,314.48,other,Northeast,0
C100890,26,57886.94,3.7,1.9,548,7740.11,0.397,0.455,1,0,6,5900,36,0.179,212.9,major_purchase,South,0
C100891,59,54239.41,9.7,11.4,504,14523.04,0.616,0.45,2,0,5,5800,36,0.225,223.15,major_purchase,West,0
C100892,49,56468.59,5.2,10.8,582,12901.88,0.287,0.109,0,0,4,5400,60,0.128,122.3,home_improvement,Northeast,0
C100893,73,103982.14,6.6,12.5,648,29649.44,0.515,0.266,1,1,8,11600,36,0.12,385.38,credit_card,South,0
C100894,61,73806.2,9.8,13.6,603,8664.88,0.576,0.104,0,2,9,3900,36,0.119,129.26,small_business,South,0
C100895,54,73980.13,3.1,8.2,559,23687.56,0.431,0.132,4,2,5,9200,60,0.14,213.83,other,Northeast,0
C100896,48,35005.82,3.5,13.3,545,500.0,0.666,0.433,2,2,5,5600,60,0.181,142.54,debt_consolidation,South,1
C100897,23,38178.32,1.8,0.5,430,11554.54,0.692,0.619,3,1,6,8700,36,0.237,339.83,medical,South,1
C100898,24,211300.87,3.3,0.5,597,27445.32,0.255,0.02,0,1,10,40000,36,0.104,1297.32,debt_consolidation,South,0
C100899,54,58943.72,5.3,7.6,533,9546.53,0.362,0.378,2,0,9,12300,36,0.159,431.68,credit_card,South,0
C100900,21,42447.27,0.0,0.5,460,14852.11,0.811,0.817,4,3,4,11200,60,0.282,349.95,debt_consolidation,West,1
C100901,23,142806.68,1.7,2.1,614,28941.88,0.365,0.02,1,2,9,21900,36,0.082,688.77,car,Northeast,0
C100902,32,75897.37,1.8,6.4,603,15952.63,0.617,0.33,2,1,12,24100,60,0.162,588.63,medical,Midwest,0
C100903,68,89333.14,3.7,12.7,631,25592.91,0.464,0.295,0,1,8,11100,60,0.114,243.65,credit_card,South,0
C100904,45,60247.52,11.4,1.1,529,10353.81,0.065,0.293,0,0,8,2000,36,0.159,70.17,car,South,0
C100905,59,54549.96,5.9,6.3,553,5580.94,0.463,0.134,1,2,8,3900,36,0.148,134.84,debt_consolidation,West,0
C100906,43,59211.44,0.0,3.6,514,3578.74,0.391,0.278,1,1,5,9600,60,0.17,238.46,debt_consolidation,Northeast,0
C100907,30,30382.94,0.1,3.8,399,3512.02,0.744,0.369,5,6,13,1900,36,0.269,77.45,credit_card,West,1
C100908,41,61931.39,7.5,4.5,573,10985.27,0.636,0.11,6,0,11,14500,60,0.139,336.72,credit_card,South,0
C100909,25,76493.48,0.0,1.5,609,25530.45,0.398,0.366,1,0,5,17900,60,0.148,423.63,car,Midwest,0
C100910,62,179853.4,12.5,9.9,655,60000.0,0.503,0.02,2,2,12,33600,36,0.09,1067.77,other,Midwest,0
C100911,30,68148.34,0.0,4.7,573,11216.21,0.723,0.177,1,3,5,7100,36,0.166,251.6,medical,South,0
C100912,41,18003.93,1.9,6.3,398,2298.08,0.239,1.003,4,1,8,2000,60,0.291,63.58,credit_card,Northeast,1
C100913,73,61725.39,5.3,20.5,638,13568.63,0.178,0.244,1,1,6,9700,36,0.078,303.05,debt_consolidation,South,0
C100914,52,250000.0,11.7,2.7,604,60000.0,0.658,0.02,3,3,10,40000,36,0.119,1326.39,medical,South,0
C100915,45,104677.97,6.9,7.0,634,22789.12,0.547,0.051,5,2,10,37100,60,0.109,804.6,credit_card,Midwest,0
C100916,50,41612.41,5.5,5.7,543,10152.94,0.439,0.211,2,0,10,5300,36,0.144,182.23,debt_consolidation,Northeast,0
C100917,63,89971.76,5.9,13.9,688,12142.81,0.427,0.123,1,3,13,18900,36,0.089,600.51,small_business,South,0
C100918,34,43218.99,3.6,0.5,442,7844.73,0.561,0.752,1,5,6,8900,36,0.257,357.11,other,South,0
C100919,55,30870.26,2.8,12.0,459,7853.5,0.882,0.688,0,4,4,3500,36,0.271,143.09,debt_consolidation,Midwest,1
C100920,68,53666.24,9.3,4.5,540,21762.38,0.724,0.53,1,1,7,14700,36,0.212,555.01,debt_consolidation,West,0
C100921,51,68355.83,7.7,9.5,566,13504.29,0.535,0.537,1,3,5,15800,36,0.196,584.06,other,South,1
C100922,45,23212.75,0.0,3.0,389,4376.52,0.778,0.876,4,7,5,4300,36,0.335,190.89,debt_consolidation,West,0
C100923,28,34548.0,1.6,4.3,513,8626.92,0.23,0.571,1,3,10,3400,36,0.18,122.93,debt_consolidation,South,0
C100924,34,65370.55,3.0,1.7,507,5947.49,0.538,0.3,2,3,10,14900,36,0.194,549.53,small_business,South,0
C100925,72,51929.76,2.2,20.1,585,7051.29,0.27,0.339,0,1,5,4900,36,0.139,167.31,small_business,West,0
C100926,50,80764.17,6.6,6.4,533,12683.2,0.427,0.374,2,2,8,18900,36,0.177,680.02,other,South,0
C100927,37,33325.39,4.5,5.1,474,7972.43,0.637,0.587,2,2,6,12800,60,0.237,365.68,medical,South,1
C100928,43,96269.33,2.3,7.3,648,27438.75,0.354,0.4,6,1,8,27900,60,0.111,608.32,home_improvement,West,0
C100929,52,33896.77,10.1,7.6,535,5318.44,0.942,0.331,2,0,6,3700,36,0.217,140.73,credit_card,Northeast,0
C100930,50,160435.36,0.0,5.3,638,34091.73,0.447,0.02,2,3,7,40000,36,0.079,1252.19,car,South,0
C100931,58,25297.87,6.3,4.6,440,4412.69,0.601,0.835,2,4,8,6500,36,0.261,262.4,other,West,1
C100932,34,35640.49,5.7,6.9,532,3048.63,0.673,0.633,3,0,8,6600,60,0.189,170.94,credit_card,West,0
C100933,56,81772.52,7.8,12.4,639,16990.45,0.678,0.2,2,2,11,20500,60,0.129,465.58,debt_consolidation,West,0
C100934,44,162343.68,10.7,2.0,566,51971.88,0.573,0.02,3,3,4,40000,60,0.123,896.12,home_improvement,South,0
C100935,71,77297.45,10.3,2.1,572,20072.64,0.504,0.12,2,0,9,18800,36,0.14,642.55,debt_consolidation,Midwest,0
